concept_id,canonical_name,medical_category,severity_weight,emergency_weight,urgent_weight,danger_sign,alias,alias_type,status
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"gakadugo bilat ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"gakadugo bilat ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"gakadugo bilat ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"gakadugo bilat ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"gakadugo bilat ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"ginpangayo ko doctor gadugo bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"help gadugo bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"karon gadugo bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo akon bilad",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo akon bilad ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo akon bilat",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo akon bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilad ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagadugo bilat ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo akon bilad",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo akon bilad ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo akon bilat",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo akon bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilad ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo bilat ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid akon bilad",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid akon bilad ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid akon bilat",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid akon bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilad ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko ako",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko akon",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko akon gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko akon subong",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko gid ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"nagdugo gid bilat ko ko gid",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"subong gadugo bilat ko",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"gadugo bilat",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,"masakit ang vaginal bleeding",synonym,active
vaginal_bleeding,"Vaginal Bleeding",gynecology,5,0,5,no,vaginal_bleeding,concept_id,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,"pelvic pain",canonical,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,pelvic,synonym,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,pain,synonym,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,"may pelvic pain",synonym,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,"masakit pelvic pain",synonym,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,"masakit ang pelvic pain",synonym,active
pelvic_pain,"Pelvic Pain",gynecology,5,0,5,no,pelvic_pain,concept_id,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,"menstrual pain",canonical,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,menstrual,synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,pain,synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,"may menstrual pain",synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,"masakit menstrual pain",synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,"cramps sa regla",synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,"sakit sa regla",synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,"masakit ang menstrual pain",synonym,active
menstrual_pain,"Menstrual Pain",gynecology,3,0,3,no,menstrual_pain,concept_id,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,"sexual assault",canonical,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,sexual,synonym,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,assault,synonym,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,"may sexual assault",synonym,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,"masakit sexual assault",synonym,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,"masakit ang sexual assault",synonym,active
sexual_assault,"Sexual Assault",trauma,10,10,0,yes,sexual_assault,concept_id,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,"domestic violence",canonical,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,domestic,synonym,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,violence,synonym,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,"may domestic violence",synonym,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,"masakit domestic violence",synonym,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,"masakit ang domestic violence",synonym,active
domestic_violence,"Domestic Violence",trauma,8,8,0,yes,domestic_violence,concept_id,active
burn_mild,"Minor Burn",trauma,3,0,3,no,"minor burn",canonical,active
burn_mild,"Minor Burn",trauma,3,0,3,no,minor,synonym,active
burn_mild,"Minor Burn",trauma,3,0,3,no,burn,synonym,active
burn_mild,"Minor Burn",trauma,3,0,3,no,"may minor burn",synonym,active
burn_mild,"Minor Burn",trauma,3,0,3,no,"masakit minor burn",synonym,active
burn_mild,"Minor Burn",trauma,3,0,3,no,"masakit ang minor burn",synonym,active
burn_mild,"Minor Burn",trauma,3,0,3,no,burn_mild,concept_id,active
burn_mild,"Minor Burn",trauma,3,0,3,no,"burn mild",concept_id,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,"severe burn",canonical,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,severe,synonym,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,burn,synonym,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,"may severe burn",synonym,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,"masakit severe burn",synonym,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,"masakit ang severe burn",synonym,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,burn_severe,concept_id,active
burn_severe,"Severe Burn",trauma,10,10,0,yes,"burn severe",concept_id,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,"smoke inhalation",canonical,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,smoke,synonym,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,inhalation,synonym,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,"may smoke inhalation",synonym,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,"masakit smoke inhalation",synonym,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,"nasinghot sang smoke",synonym,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,"masakit ang smoke inhalation",synonym,active
smoke_inhalation,"Smoke Inhalation",respiratory,10,10,0,yes,smoke_inhalation,concept_id,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,"foreign body aspiration",canonical,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,foreign,synonym,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,body,synonym,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,aspiration,synonym,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,"may foreign body aspiration",synonym,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,"masakit foreign body aspiration",synonym,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,"masakit ang foreign body aspiration",synonym,active
foreign_body_aspiration,"Foreign Body Aspiration",respiratory,10,10,0,yes,foreign_body_aspiration,concept_id,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,"foreign body swallowed",canonical,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,foreign,synonym,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,body,synonym,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,swallowed,synonym,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,"may foreign body swallowed",synonym,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,"masakit foreign body swallowed",synonym,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,"masakit ang foreign body swallowed",synonym,active
foreign_body_swallowed,"Foreign Body Swallowed",gastrointestinal,6,0,6,no,foreign_body_swallowed,concept_id,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,"ingested battery",canonical,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,ingested,synonym,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,battery,synonym,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,"may ingested battery",synonym,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,"masakit ingested battery",synonym,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,"masakit ang ingested battery",synonym,active
ingested_battery,"Ingested Battery",toxicology,12,12,0,yes,ingested_battery,concept_id,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,"ingested magnet",canonical,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,ingested,synonym,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,magnet,synonym,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,"may ingested magnet",synonym,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,"masakit ingested magnet",synonym,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,"masakit ang ingested magnet",synonym,active
ingested_magnet,"Ingested Magnet",toxicology,10,10,0,yes,ingested_magnet,concept_id,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,"needle stick injury",canonical,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,needle,synonym,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,stick,synonym,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,injury,synonym,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,"may needle stick injury",synonym,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,"masakit needle stick injury",synonym,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,"masakit ang needle stick injury",synonym,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,needle_stick,concept_id,active
needle_stick,"Needle Stick Injury",infectious,4,0,4,no,"needle stick",concept_id,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,"occupational exposure",canonical,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,occupational,synonym,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,exposure,synonym,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,"may occupational exposure",synonym,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,"masakit occupational exposure",synonym,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,"masakit ang occupational exposure",synonym,active
occupational_exposure,"Occupational Exposure",infectious,4,0,4,no,occupational_exposure,concept_id,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,"rabies exposure",canonical,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,rabies,synonym,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,exposure,synonym,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,"may rabies exposure",synonym,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,"masakit rabies exposure",synonym,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,"masakit ang rabies exposure",synonym,active
rabies_exposure,"Rabies Exposure",infectious,6,0,6,no,rabies_exposure,concept_id,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,"tetanus exposure",canonical,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,tetanus,synonym,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,exposure,synonym,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,"may tetanus exposure",synonym,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,"masakit tetanus exposure",synonym,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,"masakit ang tetanus exposure",synonym,active
tetanus_exposure,"Tetanus Exposure",infectious,4,0,4,no,tetanus_exposure,concept_id,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,"hiv exposure",canonical,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,hiv,synonym,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,exposure,synonym,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,"may hiv exposure",synonym,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,"masakit hiv exposure",synonym,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,"masakit ang hiv exposure",synonym,active
hiv_exposure,"HIV Exposure",infectious,5,0,5,no,hiv_exposure,concept_id,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,"hepatitis exposure",canonical,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,hepatitis,synonym,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,exposure,synonym,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,"may hepatitis exposure",synonym,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,"masakit hepatitis exposure",synonym,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,"masakit ang hepatitis exposure",synonym,active
hepatitis_exposure,"Hepatitis Exposure",infectious,4,0,4,no,hepatitis_exposure,concept_id,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,"witnessed collapse",canonical,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,witnessed,synonym,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,collapse,synonym,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,"may witnessed collapse",synonym,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,"masakit witnessed collapse",synonym,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,"masakit ang witnessed collapse",synonym,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,sudden_death_witnessed,concept_id,active
sudden_death_witnessed,"Witnessed Collapse",cardiovascular,15,15,0,yes,"sudden death witnessed",concept_id,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,"blue lips",canonical,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,blue,synonym,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,lips,synonym,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,"may blue lips",synonym,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,"masakit blue lips",synonym,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,"masakit ang blue lips",synonym,active
blue_lips,"Blue Lips",respiratory,12,12,0,yes,blue_lips,concept_id,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,"air hunger",canonical,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,air,synonym,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,hunger,synonym,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,"may air hunger",synonym,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,"masakit air hunger",synonym,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,"masakit ang air hunger",synonym,active
air_hunger,"Air Hunger",respiratory,12,12,0,yes,air_hunger,concept_id,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,"cannot speak full sentences",canonical,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,cannot,synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,speak,synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,full,synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,sentences,synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,"may cannot speak full sentences",synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,"masakit cannot speak full sentences",synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,"masakit ang cannot speak full sentences",synonym,active
cannot_speak_full_sentences,"Cannot Speak Full Sentences",respiratory,10,10,0,yes,cannot_speak_full_sentences,concept_id,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,"pediatric breathing distress",canonical,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,pediatric,synonym,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,breathing,synonym,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,distress,synonym,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,"may pediatric breathing distress",synonym,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,"masakit pediatric breathing distress",synonym,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,"masakit ang pediatric breathing distress",synonym,active
pediatric_breathing_distress,"Pediatric Breathing Distress",pediatric,10,10,0,yes,pediatric_breathing_distress,concept_id,active
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,"neonatal distress",canonical,active
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,neonatal,synonym,active
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,distress,synonym,active
