hiligaynon_term,english_term,medical_category,severity,triage_level,status
may bukol ko sa akon itlog,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa akon itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa akon itlug,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa akon itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa akon singit,groin lump,musculoskeletal,Severe,urgent,active
may bukol ko sa ari akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ari ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ari ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ari ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ary akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ary ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ary ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa ary ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilad akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilad ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilad ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilad ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilat,vaginal lump,female_reproductive_symptom,High,urgent,active
may bukol ko sa bilat akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilat ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilat ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa bilat ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlog akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlog ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlog ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlug akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlug ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa itlug ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol ko sa singit akon,groin lump,musculoskeletal,Severe,urgent,active
may bukol ko sa singit ko,groin lump,musculoskeletal,Severe,urgent,active
may bukol sa akon akon ari,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon ari ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon ary,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon ary ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon bilad,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon bilad ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon bilat,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon bilat ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon itlog,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon itlug,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon akon singit,groin lump,musculoskeletal,Severe,urgent,active
may bukol sa akon ari,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ari akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ari ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ari ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ari ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ary,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ary akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ary ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ary ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon ary ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilad,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilad akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilad ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilad ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilad ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilat,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilat akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilat ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilat ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon bilat ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlog,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlog akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlog ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlog ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlug,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlug akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlug ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon itlug ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa akon singit,groin lump,musculoskeletal,Severe,urgent,active
may bukol sa akon singit akon,groin lump,musculoskeletal,Severe,urgent,active
may bukol sa akon singit ko,groin lump,musculoskeletal,Severe,urgent,active
may bukol sa ari akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ari ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ari ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ari ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ary akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ary ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ary ko akon,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa ary ko ko,penile lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa bilad akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilad ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilad ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilad ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilat akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilat ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilat ko akon,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa bilat ko ko,vaginal lump,female_reproductive_symptom,Severe,urgent,active
may bukol sa itlog akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlog ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlog ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlog ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlug akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlug ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlug ko akon,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa itlug ko ko,testicular lump,male_reproductive_symptom,Severe,urgent,active
may bukol sa singit akon,groin lump,musculoskeletal,Severe,urgent,active
may bukol sa singit ko,groin lump,musculoskeletal,Severe,urgent,active
may bukol singit akon,groin lump,musculoskeletal,Severe,urgent,active
may bukol singit ko,groin lump,musculoskeletal,Severe,urgent,active
may nana akon ari,penile infection,infection,Severe,urgent,active
may nana akon ari ko,penile infection,infection,Severe,urgent,active
may nana akon ary,penile infection,infection,Severe,urgent,active
may nana akon ary ko,penile infection,infection,Severe,urgent,active
may nana akon bilad,vaginal infection,infection,Severe,urgent,active
may nana akon bilad ko,vaginal infection,infection,Severe,urgent,active
may nana akon bilat,vaginal infection,infection,Severe,urgent,active
may nana akon bilat ko,vaginal infection,infection,Severe,urgent,active
may nana akon itlog,testicular infection,infection,Severe,urgent,active
may nana akon itlog ko,testicular infection,infection,Severe,urgent,active
may nana akon itlug,testicular infection,infection,Severe,urgent,active
may nana akon itlug ko,testicular infection,infection,Severe,urgent,active
may nana ari akon,penile infection,infection,Severe,urgent,active
may nana ari ko,penile infection,infection,Severe,urgent,active
may nana ari ko akon,penile infection,infection,Severe,urgent,active
may nana ari ko ko,penile infection,infection,Severe,urgent,active
may nana ary akon,penile infection,infection,Severe,urgent,active
may nana ary ko,penile infection,infection,Severe,urgent,active
may nana ary ko akon,penile infection,infection,Severe,urgent,active
may nana ary ko ko,penile infection,infection,Severe,urgent,active
may nana bilad akon,vaginal infection,infection,Severe,urgent,active
may nana bilad ko,vaginal infection,infection,Severe,urgent,active
may nana bilad ko akon,vaginal infection,infection,Severe,urgent,active
may nana bilad ko ko,vaginal infection,infection,Severe,urgent,active
may nana bilat akon,vaginal infection,infection,Severe,urgent,active
may nana bilat ko,vaginal infection,infection,Severe,urgent,active
may nana bilat ko akon,vaginal infection,infection,Severe,urgent,active
may nana bilat ko ko,vaginal infection,infection,Severe,urgent,active
may nana itlog akon,testicular infection,infection,Severe,urgent,active
may nana itlog ko,testicular infection,infection,Severe,urgent,active
may nana itlog ko akon,testicular infection,infection,Severe,urgent,active
may nana itlog ko ko,testicular infection,infection,Severe,urgent,active
may nana itlug akon,testicular infection,infection,Severe,urgent,active
may nana itlug ko,testicular infection,infection,Severe,urgent,active
may nana itlug ko akon,testicular infection,infection,Severe,urgent,active
may nana itlug ko ko,testicular infection,infection,Severe,urgent,active
may nana ko sa akon ari,penile infection,infection,Severe,urgent,active
may nana ko sa akon ari ko,penile infection,infection,Severe,urgent,active
may nana ko sa akon ary,penile infection,infection,Severe,urgent,active
may nana ko sa akon ary ko,penile infection,infection,Severe,urgent,active
may nana ko sa akon bilad,vaginal infection,infection,Severe,urgent,active
may nana ko sa akon bilad ko,vaginal infection,infection,Severe,urgent,active
may nana ko sa akon bilat,vaginal infection,infection,Severe,urgent,active
may nana ko sa akon bilat ko,vaginal infection,infection,Severe,urgent,active
may nana ko sa akon itlog,testicular infection,infection,Severe,urgent,active
may nana ko sa akon itlog ko,testicular infection,infection,Severe,urgent,active
may nana ko sa akon itlug,testicular infection,infection,Severe,urgent,active
may nana ko sa akon itlug ko,testicular infection,infection,Severe,urgent,active
may nana ko sa ari akon,penile infection,infection,Severe,urgent,active
may nana ko sa ari ko,penile infection,infection,Severe,urgent,active
may nana ko sa ari ko akon,penile infection,infection,Severe,urgent,active
may nana ko sa ari ko ko,penile infection,infection,Severe,urgent,active
may nana ko sa ary akon,penile infection,infection,Severe,urgent,active
may nana ko sa ary ko,penile infection,infection,Severe,urgent,active
may nana ko sa ary ko akon,penile infection,infection,Severe,urgent,active
may nana ko sa ary ko ko,penile infection,infection,Severe,urgent,active
may nana ko sa bilad akon,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilad ko,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilad ko akon,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilad ko ko,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilat akon,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilat ko,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilat ko akon,vaginal infection,infection,Severe,urgent,active
may nana ko sa bilat ko ko,vaginal infection,infection,Severe,urgent,active
may nana ko sa itlog akon,testicular infection,infection,Severe,urgent,active
may nana ko sa itlog ko,testicular infection,infection,Severe,urgent,active
may nana ko sa itlog ko akon,testicular infection,infection,Severe,urgent,active
may nana ko sa itlog ko ko,testicular infection,infection,Severe,urgent,active
may nana ko sa itlug akon,testicular infection,infection,Severe,urgent,active
may nana ko sa itlug ko,testicular infection,infection,Severe,urgent,active
may nana ko sa itlug ko akon,testicular infection,infection,Severe,urgent,active
may nana ko sa itlug ko ko,testicular infection,infection,Severe,urgent,active
may nana sa akon akon ari,penile infection,infection,Severe,urgent,active
may nana sa akon akon ari ko,penile infection,infection,Severe,urgent,active
may nana sa akon akon ary,penile infection,infection,Severe,urgent,active
may nana sa akon akon ary ko,penile infection,infection,Severe,urgent,active
may nana sa akon akon bilad,vaginal infection,infection,Severe,urgent,active
may nana sa akon akon bilad ko,vaginal infection,infection,Severe,urgent,active
may nana sa akon akon bilat,vaginal infection,infection,Severe,urgent,active
may nana sa akon akon bilat ko,vaginal infection,infection,Severe,urgent,active
may nana sa akon akon itlog,testicular infection,infection,Severe,urgent,active
may nana sa akon akon itlog ko,testicular infection,infection,Severe,urgent,active
may nana sa akon akon itlug,testicular infection,infection,Severe,urgent,active
may nana sa akon akon itlug ko,testicular infection,infection,Severe,urgent,active
may nana sa akon ari,penile infection,infection,Severe,urgent,active
may nana sa akon ari akon,penile infection,infection,Severe,urgent,active
may nana sa akon ari ko,penile infection,infection,Severe,urgent,active
may nana sa akon ari ko akon,penile infection,infection,Severe,urgent,active
may nana sa akon ari ko ko,penile infection,infection,Severe,urgent,active
may nana sa akon ary,penile infection,infection,Severe,urgent,active
may nana sa akon ary akon,penile infection,infection,Severe,urgent,active
may nana sa akon ary ko,penile infection,infection,Severe,urgent,active
may nana sa akon ary ko akon,penile infection,infection,Severe,urgent,active
may nana sa akon ary ko ko,penile infection,infection,Severe,urgent,active
may nana sa akon bilad,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilad akon,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilad ko,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilad ko akon,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilad ko ko,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilat,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilat akon,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilat ko,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilat ko akon,vaginal infection,infection,Severe,urgent,active
may nana sa akon bilat ko ko,vaginal infection,infection,Severe,urgent,active
may nana sa akon itlog,testicular infection,infection,Severe,urgent,active
may nana sa akon itlog akon,testicular infection,infection,Severe,urgent,active
may nana sa akon itlog ko,testicular infection,infection,Severe,urgent,active
may nana sa akon itlog ko akon,testicular infection,infection,Severe,urgent,active
may nana sa akon itlog ko ko,testicular infection,infection,Severe,urgent,active
may nana sa akon itlug,testicular infection,infection,Severe,urgent,active
may nana sa akon itlug akon,testicular infection,infection,Severe,urgent,active
may nana sa akon itlug ko,testicular infection,infection,Severe,urgent,active
may nana sa akon itlug ko akon,testicular infection,infection,Severe,urgent,active
may nana sa akon itlug ko ko,testicular infection,infection,Severe,urgent,active
may nana sa ari akon,penile infection,infection,Severe,urgent,active
may nana sa ari ko,penile infection,infection,Severe,urgent,active
may nana sa ari ko akon,penile infection,infection,Severe,urgent,active
may nana sa ari ko ko,penile infection,infection,Severe,urgent,active
may nana sa ary akon,penile infection,infection,Severe,urgent,active
may nana sa ary ko,penile infection,infection,Severe,urgent,active
may nana sa ary ko akon,penile infection,infection,Severe,urgent,active
may nana sa ary ko ko,penile infection,infection,Severe,urgent,active
may nana sa bilad akon,vaginal infection,infection,Severe,urgent,active
may nana sa bilad ko,vaginal infection,infection,Severe,urgent,active
may nana sa bilad ko akon,vaginal infection,infection,Severe,urgent,active
may nana sa bilad ko ko,vaginal infection,infection,Severe,urgent,active
may nana sa bilat akon,vaginal infection,infection,Severe,urgent,active
may nana sa bilat ko,vaginal infection,infection,Severe,urgent,active
may nana sa bilat ko akon,vaginal infection,infection,Severe,urgent,active
may nana sa bilat ko ko,vaginal infection,infection,Severe,urgent,active
may nana sa ihi ko,urinary infection,infection,High,urgent,active
may nana sa itlog akon,testicular infection,infection,Severe,urgent,active
may nana sa itlog ko,testicular infection,infection,Severe,urgent,active
may nana sa itlog ko akon,testicular infection,infection,Severe,urgent,active
may nana sa itlog ko ko,testicular infection,infection,Severe,urgent,active
may nana sa itlug akon,testicular infection,infection,Severe,urgent,active
may nana sa itlug ko,testicular infection,infection,Severe,urgent,active
may nana sa itlug ko akon,testicular infection,infection,Severe,urgent,active
may nana sa itlug ko ko,testicular infection,infection,Severe,urgent,active
may pantal sa singit ko,groin rash,dermatological,Low,routine,active
may pilas ko sa akon ari,penile wound,injury,Moderate,urgent,active
may pilas ko sa akon ari ko,penile wound,injury,Moderate,urgent,active
may pilas ko sa akon ary,penile wound,injury,Moderate,urgent,active
may pilas ko sa akon ary ko,penile wound,injury,Moderate,urgent,active
may pilas ko sa akon bilad,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa akon bilad ko,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa akon bilat,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa akon bilat ko,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa akon itlog,testicular wound,injury,Moderate,urgent,active
may pilas ko sa akon itlog ko,testicular wound,injury,Moderate,urgent,active
may pilas ko sa akon itlug,testicular wound,injury,Moderate,urgent,active
may pilas ko sa akon itlug ko,testicular wound,injury,Moderate,urgent,active
may pilas ko sa ari,penile wound,injury,Moderate,urgent,active
may pilas ko sa ari akon,penile wound,injury,Moderate,urgent,active
may pilas ko sa ari ko,penile wound,injury,Moderate,urgent,active
may pilas ko sa ari ko akon,penile wound,injury,Moderate,urgent,active
may pilas ko sa ari ko ko,penile wound,injury,Moderate,urgent,active
may pilas ko sa ary akon,penile wound,injury,Moderate,urgent,active
may pilas ko sa ary ko,penile wound,injury,Moderate,urgent,active
may pilas ko sa ary ko akon,penile wound,injury,Moderate,urgent,active
may pilas ko sa ary ko ko,penile wound,injury,Moderate,urgent,active
may pilas ko sa bilad akon,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilad ko,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilad ko akon,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilad ko ko,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilat akon,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilat ko,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilat ko akon,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa bilat ko ko,vaginal wound,injury,Moderate,urgent,active
may pilas ko sa itlog akon,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlog ko,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlog ko akon,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlog ko ko,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlug akon,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlug ko,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlug ko akon,testicular wound,injury,Moderate,urgent,active
may pilas ko sa itlug ko ko,testicular wound,injury,Moderate,urgent,active
may pilas sa akon akon ari,penile wound,injury,Moderate,urgent,active
may pilas sa akon akon ari ko,penile wound,injury,Moderate,urgent,active
may pilas sa akon akon ary,penile wound,injury,Moderate,urgent,active
may pilas sa akon akon ary ko,penile wound,injury,Moderate,urgent,active
may pilas sa akon akon bilad,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon akon bilad ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon akon bilat,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon akon bilat ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon akon itlog,testicular wound,injury,Moderate,urgent,active
may pilas sa akon akon itlog ko,testicular wound,injury,Moderate,urgent,active
may pilas sa akon akon itlug,testicular wound,injury,Moderate,urgent,active
may pilas sa akon akon itlug ko,testicular wound,injury,Moderate,urgent,active
may pilas sa akon ari,penile wound,injury,Moderate,urgent,active
may pilas sa akon ari akon,penile wound,injury,Moderate,urgent,active
may pilas sa akon ari ko,penile wound,injury,Moderate,urgent,active
may pilas sa akon ari ko akon,penile wound,injury,Moderate,urgent,active
may pilas sa akon ari ko ko,penile wound,injury,Moderate,urgent,active
may pilas sa akon ary,penile wound,injury,Moderate,urgent,active
may pilas sa akon ary akon,penile wound,injury,Moderate,urgent,active
may pilas sa akon ary ko,penile wound,injury,Moderate,urgent,active
may pilas sa akon ary ko akon,penile wound,injury,Moderate,urgent,active
may pilas sa akon ary ko ko,penile wound,injury,Moderate,urgent,active
may pilas sa akon bilad,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilad akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilad ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilad ko akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilad ko ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilat,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilat akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilat ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilat ko akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon bilat ko ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa akon itlog,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlog akon,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlog ko,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlog ko akon,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlog ko ko,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlug,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlug akon,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlug ko,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlug ko akon,testicular wound,injury,Moderate,urgent,active
may pilas sa akon itlug ko ko,testicular wound,injury,Moderate,urgent,active
may pilas sa ari akon,penile wound,injury,Moderate,urgent,active
may pilas sa ari ko,penile wound,injury,Moderate,urgent,active
may pilas sa ari ko akon,penile wound,injury,Moderate,urgent,active
may pilas sa ari ko ko,penile wound,injury,Moderate,urgent,active
may pilas sa ary akon,penile wound,injury,Moderate,urgent,active
may pilas sa ary ko,penile wound,injury,Moderate,urgent,active
may pilas sa ary ko akon,penile wound,injury,Moderate,urgent,active
may pilas sa ary ko ko,penile wound,injury,Moderate,urgent,active
may pilas sa bilad akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilad ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilad ko akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilad ko ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilat akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilat ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilat ko akon,vaginal wound,injury,Moderate,urgent,active
may pilas sa bilat ko ko,vaginal wound,injury,Moderate,urgent,active
may pilas sa itlog akon,testicular wound,injury,Moderate,urgent,active
may pilas sa itlog ko,testicular wound,injury,Moderate,urgent,active
may pilas sa itlog ko akon,testicular wound,injury,Moderate,urgent,active
may pilas sa itlog ko ko,testicular wound,injury,Moderate,urgent,active
may pilas sa itlug akon,testicular wound,injury,Moderate,urgent,active
may pilas sa itlug ko,testicular wound,injury,Moderate,urgent,active
may pilas sa itlug ko akon,testicular wound,injury,Moderate,urgent,active
may pilas sa itlug ko ko,testicular wound,injury,Moderate,urgent,active
nagadugo acun itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo acun itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ari,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ary,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon bilad,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon bilat,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo bilad ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
