hiligaynon_term,english_term,medical_category,severity,triage_level,status
ginahilanat gid grabe ngabil ko akon,lip fever,general,Moderate,urgent,active
ginahilanat gid gid dughan ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dughan ko,chest fever,general,Moderate,urgent,active
ginahilanat gid gid dughan akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dughan akon,chest fever,general,Moderate,urgent,active
ginahilanat gid gid dughan ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dughan ko akon,chest fever,general,Moderate,urgent,active
ginahilanat gid gid pisngi ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe pisngi ko,cheek fever,general,Moderate,urgent,active
ginahilanat gid gid pisngi akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe pisngi akon,cheek fever,general,Moderate,urgent,active
ginahilanat gid gid pisngi ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe pisngi ko akon,cheek fever,general,Moderate,urgent,active
ginahilanat gid gid tungod ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tungod ko,throat fever,general,Moderate,urgent,active
ginahilanat gid gid tungod akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tungod akon,throat fever,general,Moderate,urgent,active
ginahilanat gid gid tungod ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tungod ko akon,throat fever,general,Moderate,urgent,active
ginahilanat gid gid singit ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe singit ko,groin fever,general,Moderate,urgent,active
ginahilanat gid gid singit akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe singit akon,groin fever,general,Moderate,urgent,active
ginahilanat gid gid singit ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe singit ko akon,groin fever,general,Moderate,urgent,active
ginahilanat gid gid ilong ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ilong ko,nose fever,general,Moderate,urgent,active
ginahilanat gid gid ilong akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ilong akon,nose fever,general,Moderate,urgent,active
ginahilanat gid gid ilong ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ilong ko akon,nose fever,general,Moderate,urgent,active
ginahilanat gid gid abaga ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe abaga ko,shoulder fever,general,Moderate,urgent,active
ginahilanat gid gid abaga akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe abaga akon,shoulder fever,general,Moderate,urgent,active
ginahilanat gid gid abaga ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe abaga ko akon,shoulder fever,general,Moderate,urgent,active
ginahilanat gid gid tiyan ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tiyan ko,abdomen fever,general,Moderate,urgent,active
ginahilanat gid gid tiyan akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tiyan akon,abdomen fever,general,Moderate,urgent,active
ginahilanat gid gid tiyan ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tiyan ko akon,abdomen fever,general,Moderate,urgent,active
ginahilanat gid gid likod ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe likod ko,back fever,general,Moderate,urgent,active
ginahilanat gid gid likod akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe likod akon,back fever,general,Moderate,urgent,active
ginahilanat gid gid likod ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe likod ko akon,back fever,general,Moderate,urgent,active
ginahilanat gid gid kamot ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kamot ko,hand fever,general,Moderate,urgent,active
ginahilanat gid gid kamot akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kamot akon,hand fever,general,Moderate,urgent,active
ginahilanat gid gid kamot ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kamot ko akon,hand fever,general,Moderate,urgent,active
ginahilanat gid gid tudlo ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tudlo ko,finger fever,general,Moderate,urgent,active
ginahilanat gid gid tudlo akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tudlo akon,finger fever,general,Moderate,urgent,active
ginahilanat gid gid tudlo ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tudlo ko akon,finger fever,general,Moderate,urgent,active
ginahilanat gid gid tuhod ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tuhod ko,knee fever,general,Moderate,urgent,active
ginahilanat gid gid tuhod akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tuhod akon,knee fever,general,Moderate,urgent,active
ginahilanat gid gid tuhod ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tuhod ko akon,knee fever,general,Moderate,urgent,active
ginahilanat gid gid itlog ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe itlog ko,fever,general,Moderate,urgent,active
ginahilanat gid gid itlog akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe itlog akon,fever,general,Moderate,urgent,active
ginahilanat gid gid itlog ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe itlog ko akon,fever,general,Moderate,urgent,active
ginahilanat gid gid bilat ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bilat ko,vagina fever,general,Moderate,urgent,active
ginahilanat gid gid bilat akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bilat akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid gid bilat ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bilat ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid gid bilad ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bilad ko,vagina fever,general,Moderate,urgent,active
ginahilanat gid gid bilad akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bilad akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid gid bilad ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bilad ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat gid gid lawas ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe lawas ko,body fever,general,Moderate,urgent,active
ginahilanat gid gid lawas akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe lawas akon,body fever,general,Moderate,urgent,active
ginahilanat gid gid lawas ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe lawas ko akon,body fever,general,Moderate,urgent,active
ginahilanat gid gid bayag ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bayag ko,scrotum fever,general,Moderate,urgent,active
ginahilanat gid gid bayag akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bayag akon,scrotum fever,general,Moderate,urgent,active
ginahilanat gid gid bayag ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe bayag ko akon,scrotum fever,general,Moderate,urgent,active
ginahilanat gid gid kipay ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kipay ko,vulva fever,general,Moderate,urgent,active
ginahilanat gid gid kipay akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kipay akon,vulva fever,general,Moderate,urgent,active
ginahilanat gid gid kipay ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kipay ko akon,vulva fever,general,Moderate,urgent,active
ginahilanat gid gid mata ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe mata ko,eye fever,general,Moderate,urgent,active
ginahilanat gid gid mata akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe mata akon,eye fever,general,Moderate,urgent,active
ginahilanat gid gid mata ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe mata ko akon,eye fever,general,Moderate,urgent,active
ginahilanat gid gid baba ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe baba ko,chin fever,general,Moderate,urgent,active
ginahilanat gid gid baba akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe baba akon,chin fever,general,Moderate,urgent,active
ginahilanat gid gid baba ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe baba ko akon,chin fever,general,Moderate,urgent,active
ginahilanat gid gid dila ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dila ko,tongue fever,general,Moderate,urgent,active
ginahilanat gid gid dila akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dila akon,tongue fever,general,Moderate,urgent,active
ginahilanat gid gid dila ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe dila ko akon,tongue fever,general,Moderate,urgent,active
ginahilanat gid gid liog ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe liog ko,neck fever,general,Moderate,urgent,active
ginahilanat gid gid liog akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe liog akon,neck fever,general,Moderate,urgent,active
ginahilanat gid gid liog ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe liog ko akon,neck fever,general,Moderate,urgent,active
ginahilanat gid gid siko ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe siko ko,elbow fever,general,Moderate,urgent,active
ginahilanat gid gid siko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe siko akon,elbow fever,general,Moderate,urgent,active
ginahilanat gid gid siko ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe siko ko akon,elbow fever,general,Moderate,urgent,active
ginahilanat gid gid tiil ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tiil ko,foot fever,general,Moderate,urgent,active
ginahilanat gid gid tiil akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tiil akon,foot fever,general,Moderate,urgent,active
ginahilanat gid gid tiil ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe tiil ko akon,foot fever,general,Moderate,urgent,active
ginahilanat gid gid lasi ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe lasi ko,wound site fever,general,Moderate,urgent,active
ginahilanat gid gid lasi akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe lasi akon,wound site fever,general,Moderate,urgent,active
ginahilanat gid gid lasi ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe lasi ko akon,wound site fever,general,Moderate,urgent,active
ginahilanat gid gid kuko ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kuko ko,nail fever,general,Moderate,urgent,active
ginahilanat gid gid kuko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kuko akon,nail fever,general,Moderate,urgent,active
ginahilanat gid gid kuko ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe kuko ko akon,nail fever,general,Moderate,urgent,active
ginahilanat gid gid hita ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe hita ko,thigh fever,general,Moderate,urgent,active
ginahilanat gid gid hita akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe hita akon,thigh fever,general,Moderate,urgent,active
ginahilanat gid gid hita ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe hita ko akon,thigh fever,general,Moderate,urgent,active
ginahilanat gid gid titi ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe titi ko,breast fever,general,Moderate,urgent,active
ginahilanat gid gid titi akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe titi akon,breast fever,general,Moderate,urgent,active
ginahilanat gid gid titi ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe titi ko akon,breast fever,general,Moderate,urgent,active
ginahilanat gid gid ari ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ari ko,penis fever,general,Moderate,urgent,active
ginahilanat gid gid ari akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ari akon,penis fever,general,Moderate,urgent,active
ginahilanat gid gid ari ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ari ko akon,penis fever,general,Moderate,urgent,active
ginahilanat gid gid ulo ko,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ulo ko,head fever,general,Moderate,urgent,active
ginahilanat gid gid ulo akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ulo akon,head fever,general,Moderate,urgent,active
ginahilanat gid gid ulo ko akon,high fever,general,Moderate,urgent,active
ginahilanat gid grabe ulo ko akon,head fever,general,Moderate,urgent,active
ginahilanat ko talukap mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat ko gid talukap mata ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe talukap mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat ko talukap mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko gid talukap mata akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe talukap mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko gid talukap mata ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe talukap mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko bukongbukong ko,ankle fever,general,Moderate,urgent,active
ginahilanat ko gid bukongbukong ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bukongbukong ko,ankle fever,general,Moderate,urgent,active
ginahilanat ko bukongbukong akon,ankle fever,general,Moderate,urgent,active
ginahilanat ko gid bukongbukong akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bukongbukong akon,ankle fever,general,Moderate,urgent,active
ginahilanat ko bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
ginahilanat ko gid bukongbukong ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bukongbukong ko akon,ankle fever,general,Moderate,urgent,active
ginahilanat ko kilid mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat ko gid kilid mata ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kilid mata ko,eyelid fever,general,Moderate,urgent,active
ginahilanat ko kilid mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko gid kilid mata akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kilid mata akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko gid kilid mata ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kilid mata ko akon,eyelid fever,general,Moderate,urgent,active
ginahilanat ko dalunggan ko,ear fever,general,Moderate,urgent,active
ginahilanat ko gid dalunggan ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dalunggan ko,ear fever,general,Moderate,urgent,active
ginahilanat ko dalunggan akon,ear fever,general,Moderate,urgent,active
ginahilanat ko gid dalunggan akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dalunggan akon,ear fever,general,Moderate,urgent,active
ginahilanat ko dalunggan ko akon,ear fever,general,Moderate,urgent,active
ginahilanat ko gid dalunggan ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dalunggan ko akon,ear fever,general,Moderate,urgent,active
ginahilanat ko ngabil ko,lip fever,general,Moderate,urgent,active
ginahilanat ko gid ngabil ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ngabil ko,lip fever,general,Moderate,urgent,active
ginahilanat ko ngabil akon,lip fever,general,Moderate,urgent,active
ginahilanat ko gid ngabil akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ngabil akon,lip fever,general,Moderate,urgent,active
ginahilanat ko ngabil ko akon,lip fever,general,Moderate,urgent,active
ginahilanat ko gid ngabil ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ngabil ko akon,lip fever,general,Moderate,urgent,active
ginahilanat ko dughan ko,chest fever,general,Moderate,urgent,active
ginahilanat ko gid dughan ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dughan ko,chest fever,general,Moderate,urgent,active
ginahilanat ko dughan akon,chest fever,general,Moderate,urgent,active
ginahilanat ko gid dughan akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dughan akon,chest fever,general,Moderate,urgent,active
ginahilanat ko dughan ko akon,chest fever,general,Moderate,urgent,active
ginahilanat ko gid dughan ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dughan ko akon,chest fever,general,Moderate,urgent,active
ginahilanat ko pisngi ko,cheek fever,general,Moderate,urgent,active
ginahilanat ko gid pisngi ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe pisngi ko,cheek fever,general,Moderate,urgent,active
ginahilanat ko pisngi akon,cheek fever,general,Moderate,urgent,active
ginahilanat ko gid pisngi akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe pisngi akon,cheek fever,general,Moderate,urgent,active
ginahilanat ko pisngi ko akon,cheek fever,general,Moderate,urgent,active
ginahilanat ko gid pisngi ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe pisngi ko akon,cheek fever,general,Moderate,urgent,active
ginahilanat ko tungod ko,throat fever,general,Moderate,urgent,active
ginahilanat ko gid tungod ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tungod ko,throat fever,general,Moderate,urgent,active
ginahilanat ko tungod akon,throat fever,general,Moderate,urgent,active
ginahilanat ko gid tungod akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tungod akon,throat fever,general,Moderate,urgent,active
ginahilanat ko tungod ko akon,throat fever,general,Moderate,urgent,active
ginahilanat ko gid tungod ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tungod ko akon,throat fever,general,Moderate,urgent,active
ginahilanat ko singit ko,groin fever,general,Moderate,urgent,active
ginahilanat ko gid singit ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe singit ko,groin fever,general,Moderate,urgent,active
ginahilanat ko singit akon,groin fever,general,Moderate,urgent,active
ginahilanat ko gid singit akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe singit akon,groin fever,general,Moderate,urgent,active
ginahilanat ko singit ko akon,groin fever,general,Moderate,urgent,active
ginahilanat ko gid singit ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe singit ko akon,groin fever,general,Moderate,urgent,active
ginahilanat ko ilong ko,nose fever,general,Moderate,urgent,active
ginahilanat ko gid ilong ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ilong ko,nose fever,general,Moderate,urgent,active
ginahilanat ko ilong akon,nose fever,general,Moderate,urgent,active
ginahilanat ko gid ilong akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ilong akon,nose fever,general,Moderate,urgent,active
ginahilanat ko ilong ko akon,nose fever,general,Moderate,urgent,active
ginahilanat ko gid ilong ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ilong ko akon,nose fever,general,Moderate,urgent,active
ginahilanat ko abaga ko,shoulder fever,general,Moderate,urgent,active
ginahilanat ko gid abaga ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe abaga ko,shoulder fever,general,Moderate,urgent,active
ginahilanat ko abaga akon,shoulder fever,general,Moderate,urgent,active
ginahilanat ko gid abaga akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe abaga akon,shoulder fever,general,Moderate,urgent,active
ginahilanat ko abaga ko akon,shoulder fever,general,Moderate,urgent,active
ginahilanat ko gid abaga ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe abaga ko akon,shoulder fever,general,Moderate,urgent,active
ginahilanat ko tiyan ko,abdomen fever,general,Moderate,urgent,active
ginahilanat ko gid tiyan ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tiyan ko,abdomen fever,general,Moderate,urgent,active
ginahilanat ko tiyan akon,abdomen fever,general,Moderate,urgent,active
ginahilanat ko gid tiyan akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tiyan akon,abdomen fever,general,Moderate,urgent,active
ginahilanat ko tiyan ko akon,abdomen fever,general,Moderate,urgent,active
ginahilanat ko gid tiyan ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tiyan ko akon,abdomen fever,general,Moderate,urgent,active
ginahilanat ko likod ko,back fever,general,Moderate,urgent,active
ginahilanat ko gid likod ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe likod ko,back fever,general,Moderate,urgent,active
ginahilanat ko likod akon,back fever,general,Moderate,urgent,active
ginahilanat ko gid likod akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe likod akon,back fever,general,Moderate,urgent,active
ginahilanat ko likod ko akon,back fever,general,Moderate,urgent,active
ginahilanat ko gid likod ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe likod ko akon,back fever,general,Moderate,urgent,active
ginahilanat ko kamot ko,hand fever,general,Moderate,urgent,active
ginahilanat ko gid kamot ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kamot ko,hand fever,general,Moderate,urgent,active
ginahilanat ko kamot akon,hand fever,general,Moderate,urgent,active
ginahilanat ko gid kamot akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kamot akon,hand fever,general,Moderate,urgent,active
ginahilanat ko kamot ko akon,hand fever,general,Moderate,urgent,active
ginahilanat ko gid kamot ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kamot ko akon,hand fever,general,Moderate,urgent,active
ginahilanat ko tudlo ko,finger fever,general,Moderate,urgent,active
ginahilanat ko gid tudlo ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tudlo ko,finger fever,general,Moderate,urgent,active
ginahilanat ko tudlo akon,finger fever,general,Moderate,urgent,active
ginahilanat ko gid tudlo akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tudlo akon,finger fever,general,Moderate,urgent,active
ginahilanat ko tudlo ko akon,finger fever,general,Moderate,urgent,active
ginahilanat ko gid tudlo ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tudlo ko akon,finger fever,general,Moderate,urgent,active
ginahilanat ko tuhod ko,knee fever,general,Moderate,urgent,active
ginahilanat ko gid tuhod ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tuhod ko,knee fever,general,Moderate,urgent,active
ginahilanat ko tuhod akon,knee fever,general,Moderate,urgent,active
ginahilanat ko gid tuhod akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tuhod akon,knee fever,general,Moderate,urgent,active
ginahilanat ko tuhod ko akon,knee fever,general,Moderate,urgent,active
ginahilanat ko gid tuhod ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tuhod ko akon,knee fever,general,Moderate,urgent,active
ginahilanat ko itlog ko,fever,general,Moderate,urgent,active
ginahilanat ko gid itlog ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe itlog ko,fever,general,Moderate,urgent,active
ginahilanat ko itlog akon,fever,general,Moderate,urgent,active
ginahilanat ko gid itlog akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe itlog akon,fever,general,Moderate,urgent,active
ginahilanat ko itlog ko akon,fever,general,Moderate,urgent,active
ginahilanat ko gid itlog ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe itlog ko akon,fever,general,Moderate,urgent,active
ginahilanat ko bilat ko,vagina fever,general,Moderate,urgent,active
ginahilanat ko gid bilat ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bilat ko,vagina fever,general,Moderate,urgent,active
ginahilanat ko bilat akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko gid bilat akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bilat akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko bilat ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko gid bilat ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bilat ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko bilad ko,vagina fever,general,Moderate,urgent,active
ginahilanat ko gid bilad ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bilad ko,vagina fever,general,Moderate,urgent,active
ginahilanat ko bilad akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko gid bilad akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bilad akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko bilad ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko gid bilad ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bilad ko akon,vagina fever,general,Moderate,urgent,active
ginahilanat ko lawas ko,body fever,general,Moderate,urgent,active
ginahilanat ko gid lawas ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe lawas ko,body fever,general,Moderate,urgent,active
ginahilanat ko lawas akon,body fever,general,Moderate,urgent,active
ginahilanat ko gid lawas akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe lawas akon,body fever,general,Moderate,urgent,active
ginahilanat ko lawas ko akon,body fever,general,Moderate,urgent,active
ginahilanat ko gid lawas ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe lawas ko akon,body fever,general,Moderate,urgent,active
ginahilanat ko bayag ko,scrotum fever,general,Moderate,urgent,active
ginahilanat ko gid bayag ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bayag ko,scrotum fever,general,Moderate,urgent,active
ginahilanat ko bayag akon,scrotum fever,general,Moderate,urgent,active
ginahilanat ko gid bayag akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bayag akon,scrotum fever,general,Moderate,urgent,active
ginahilanat ko bayag ko akon,scrotum fever,general,Moderate,urgent,active
ginahilanat ko gid bayag ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe bayag ko akon,scrotum fever,general,Moderate,urgent,active
ginahilanat ko kipay ko,vulva fever,general,Moderate,urgent,active
ginahilanat ko gid kipay ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kipay ko,vulva fever,general,Moderate,urgent,active
ginahilanat ko kipay akon,vulva fever,general,Moderate,urgent,active
ginahilanat ko gid kipay akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kipay akon,vulva fever,general,Moderate,urgent,active
ginahilanat ko kipay ko akon,vulva fever,general,Moderate,urgent,active
ginahilanat ko gid kipay ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kipay ko akon,vulva fever,general,Moderate,urgent,active
ginahilanat ko mata ko,eye fever,general,Moderate,urgent,active
ginahilanat ko gid mata ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe mata ko,eye fever,general,Moderate,urgent,active
ginahilanat ko mata akon,eye fever,general,Moderate,urgent,active
ginahilanat ko gid mata akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe mata akon,eye fever,general,Moderate,urgent,active
ginahilanat ko mata ko akon,eye fever,general,Moderate,urgent,active
ginahilanat ko gid mata ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe mata ko akon,eye fever,general,Moderate,urgent,active
ginahilanat ko baba ko,chin fever,general,Moderate,urgent,active
ginahilanat ko gid baba ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe baba ko,chin fever,general,Moderate,urgent,active
ginahilanat ko baba akon,chin fever,general,Moderate,urgent,active
ginahilanat ko gid baba akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe baba akon,chin fever,general,Moderate,urgent,active
ginahilanat ko baba ko akon,chin fever,general,Moderate,urgent,active
ginahilanat ko gid baba ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe baba ko akon,chin fever,general,Moderate,urgent,active
ginahilanat ko dila ko,tongue fever,general,Moderate,urgent,active
ginahilanat ko gid dila ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dila ko,tongue fever,general,Moderate,urgent,active
ginahilanat ko dila akon,tongue fever,general,Moderate,urgent,active
ginahilanat ko gid dila akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dila akon,tongue fever,general,Moderate,urgent,active
ginahilanat ko dila ko akon,tongue fever,general,Moderate,urgent,active
ginahilanat ko gid dila ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe dila ko akon,tongue fever,general,Moderate,urgent,active
ginahilanat ko liog ko,neck fever,general,Moderate,urgent,active
ginahilanat ko gid liog ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe liog ko,neck fever,general,Moderate,urgent,active
