hiligaynon_term,english_term,medical_category,severity,triage_level,status
nag convulsion abaga ko,shoulder seizure,neurological,Critical,emergency,active
nag convulsion abaga akon,shoulder seizure,neurological,Critical,emergency,active
nag convulsion tiyan ko,abdomen seizure,neurological,Critical,emergency,active
nag convulsion tiyan akon,abdomen seizure,neurological,Critical,emergency,active
nag convulsion likod ko,back seizure,neurological,Critical,emergency,active
nag convulsion likod akon,back seizure,neurological,Critical,emergency,active
nag convulsion kamot ko,hand seizure,neurological,Critical,emergency,active
nag convulsion kamot akon,hand seizure,neurological,Critical,emergency,active
nag convulsion tudlo ko,finger seizure,neurological,Critical,emergency,active
nag convulsion tudlo akon,finger seizure,neurological,Critical,emergency,active
nag convulsion tuhod ko,knee seizure,neurological,Critical,emergency,active
nag convulsion tuhod akon,knee seizure,neurological,Critical,emergency,active
nag convulsion itlog ko,seizure,neurological,Critical,emergency,active
nag convulsion itlog akon,seizure,neurological,Critical,emergency,active
nag convulsion bilat ko,vagina seizure,neurological,Critical,emergency,active
nag convulsion bilat akon,vagina seizure,neurological,Critical,emergency,active
nag convulsion bilad ko,vagina seizure,neurological,Critical,emergency,active
nag convulsion bilad akon,vagina seizure,neurological,Critical,emergency,active
nag convulsion lawas ko,body seizure,neurological,Critical,emergency,active
nag convulsion lawas akon,body seizure,neurological,Critical,emergency,active
nag convulsion bayag ko,scrotum seizure,neurological,Critical,emergency,active
nag convulsion bayag akon,scrotum seizure,neurological,Critical,emergency,active
nag convulsion kipay ko,vulva seizure,neurological,Critical,emergency,active
nag convulsion kipay akon,vulva seizure,neurological,Critical,emergency,active
nag convulsion mata ko,eye seizure,neurological,Critical,emergency,active
nag convulsion mata akon,eye seizure,neurological,Critical,emergency,active
nag convulsion baba ko,chin seizure,neurological,Critical,emergency,active
nag convulsion baba akon,chin seizure,neurological,Critical,emergency,active
nag convulsion dila ko,tongue seizure,neurological,Critical,emergency,active
nag convulsion dila akon,tongue seizure,neurological,Critical,emergency,active
nag convulsion liog ko,neck seizure,neurological,Critical,emergency,active
nag convulsion liog akon,neck seizure,neurological,Critical,emergency,active
nag convulsion siko ko,elbow seizure,neurological,Critical,emergency,active
nag convulsion siko akon,elbow seizure,neurological,Critical,emergency,active
nag convulsion tiil ko,foot seizure,neurological,Critical,emergency,active
nag convulsion tiil akon,foot seizure,neurological,Critical,emergency,active
nag convulsion lasi ko,wound site seizure,neurological,Critical,emergency,active
nag convulsion lasi akon,wound site seizure,neurological,Critical,emergency,active
nag convulsion kuko ko,nail seizure,neurological,Critical,emergency,active
nag convulsion kuko akon,nail seizure,neurological,Critical,emergency,active
nag convulsion hita ko,thigh seizure,neurological,Critical,emergency,active
nag convulsion hita akon,thigh seizure,neurological,Critical,emergency,active
nag convulsion titi ko,breast seizure,neurological,Critical,emergency,active
nag convulsion titi akon,breast seizure,neurological,Critical,emergency,active
nag convulsion ari ko,penis seizure,neurological,Critical,emergency,active
nag convulsion ari akon,penis seizure,neurological,Critical,emergency,active
nag convulsion ulo ko,head seizure,neurological,Critical,emergency,active
nag convulsion ulo akon,head seizure,neurological,Critical,emergency,active
may nana talukap mata ko,eyelid infection,infection,Moderate,urgent,active
may nana talukap mata akon,eyelid infection,infection,Moderate,urgent,active
may nana bukongbukong ko,ankle infection,infection,Moderate,urgent,active
may nana bukongbukong akon,ankle infection,infection,Moderate,urgent,active
may nana kilid mata ko,eyelid infection,infection,Moderate,urgent,active
may nana kilid mata akon,eyelid infection,infection,Moderate,urgent,active
may nana dalunggan ko,ear infection,infection,Moderate,urgent,active
may nana dalunggan akon,ear infection,infection,Moderate,urgent,active
may nana ngabil ko,lip infection,infection,Moderate,urgent,active
may nana ngabil akon,lip infection,infection,Moderate,urgent,active
may nana dughan ko,chest infection,infection,Moderate,urgent,active
may nana dughan akon,chest infection,infection,Moderate,urgent,active
may nana pisngi ko,cheek infection,infection,Moderate,urgent,active
may nana pisngi akon,cheek infection,infection,Moderate,urgent,active
may nana tungod ko,throat infection,infection,Moderate,urgent,active
may nana tungod akon,throat infection,infection,Moderate,urgent,active
may nana singit ko,groin infection,infection,Moderate,urgent,active
may nana singit akon,groin infection,infection,Moderate,urgent,active
may nana ilong ko,nose infection,infection,Moderate,urgent,active
may nana ilong akon,nose infection,infection,Moderate,urgent,active
may nana abaga ko,shoulder infection,infection,Moderate,urgent,active
may nana abaga akon,shoulder infection,infection,Moderate,urgent,active
may nana tiyan ko,abdomen infection,infection,Moderate,urgent,active
may nana tiyan akon,abdomen infection,infection,Moderate,urgent,active
may nana likod ko,back infection,infection,Moderate,urgent,active
may nana likod akon,back infection,infection,Moderate,urgent,active
may nana kamot ko,hand infection,infection,Moderate,urgent,active
may nana kamot akon,hand infection,infection,Moderate,urgent,active
may nana tudlo ko,finger infection,infection,Moderate,urgent,active
may nana tudlo akon,finger infection,infection,Moderate,urgent,active
may nana tuhod ko,knee infection,infection,Moderate,urgent,active
may nana tuhod akon,knee infection,infection,Moderate,urgent,active
may nana itlog ko,infection with pus,infection,Moderate,urgent,active
may nana itlog akon,infection with pus,infection,Moderate,urgent,active
may nana bilat ko,vagina infection,infection,Moderate,urgent,active
may nana bilat akon,vagina infection,infection,Moderate,urgent,active
may nana bilad ko,vagina infection,infection,Moderate,urgent,active
may nana bilad akon,vagina infection,infection,Moderate,urgent,active
may nana lawas ko,body infection,infection,Moderate,urgent,active
may nana lawas akon,body infection,infection,Moderate,urgent,active
may nana bayag ko,scrotum infection,infection,Moderate,urgent,active
may nana bayag akon,scrotum infection,infection,Moderate,urgent,active
may nana kipay ko,vulva infection,infection,Moderate,urgent,active
may nana kipay akon,vulva infection,infection,Moderate,urgent,active
may nana mata ko,eye infection,infection,Moderate,urgent,active
may nana mata akon,eye infection,infection,Moderate,urgent,active
may nana baba ko,chin infection,infection,Moderate,urgent,active
may nana baba akon,chin infection,infection,Moderate,urgent,active
may nana dila ko,tongue infection,infection,Moderate,urgent,active
may nana dila akon,tongue infection,infection,Moderate,urgent,active
may nana liog ko,neck infection,infection,Moderate,urgent,active
may nana liog akon,neck infection,infection,Moderate,urgent,active
may nana siko ko,elbow infection,infection,Moderate,urgent,active
may nana siko akon,elbow infection,infection,Moderate,urgent,active
may nana tiil ko,foot infection,infection,Moderate,urgent,active
may nana tiil akon,foot infection,infection,Moderate,urgent,active
may nana lasi ko,wound site infection,infection,Moderate,urgent,active
may nana lasi akon,wound site infection,infection,Moderate,urgent,active
may nana kuko ko,nail infection,infection,Moderate,urgent,active
may nana kuko akon,nail infection,infection,Moderate,urgent,active
may nana hita ko,thigh infection,infection,Moderate,urgent,active
may nana hita akon,thigh infection,infection,Moderate,urgent,active
may nana titi ko,breast infection,infection,Moderate,urgent,active
may nana titi akon,breast infection,infection,Moderate,urgent,active
may nana ari ko,penis infection,infection,Moderate,urgent,active
may nana ari akon,penis infection,infection,Moderate,urgent,active
may nana ulo ko,head infection,infection,Moderate,urgent,active
may nana ulo akon,head infection,infection,Moderate,urgent,active
may nana,infection with pus,infection,Moderate,urgent,active
nana,infection with pus,infection,Moderate,urgent,active
may nana sa,infection with pus,infection,Moderate,urgent,active
nana talukap mata ko,eyelid infection,infection,Moderate,urgent,active
nana talukap mata akon,eyelid infection,infection,Moderate,urgent,active
nana bukongbukong ko,ankle infection,infection,Moderate,urgent,active
nana bukongbukong akon,ankle infection,infection,Moderate,urgent,active
nana kilid mata ko,eyelid infection,infection,Moderate,urgent,active
nana kilid mata akon,eyelid infection,infection,Moderate,urgent,active
nana dalunggan ko,ear infection,infection,Moderate,urgent,active
nana dalunggan akon,ear infection,infection,Moderate,urgent,active
nana ngabil ko,lip infection,infection,Moderate,urgent,active
nana ngabil akon,lip infection,infection,Moderate,urgent,active
nana dughan ko,chest infection,infection,Moderate,urgent,active
nana dughan akon,chest infection,infection,Moderate,urgent,active
nana pisngi ko,cheek infection,infection,Moderate,urgent,active
nana pisngi akon,cheek infection,infection,Moderate,urgent,active
nana tungod ko,throat infection,infection,Moderate,urgent,active
nana tungod akon,throat infection,infection,Moderate,urgent,active
nana singit ko,groin infection,infection,Moderate,urgent,active
nana singit akon,groin infection,infection,Moderate,urgent,active
nana ilong ko,nose infection,infection,Moderate,urgent,active
nana ilong akon,nose infection,infection,Moderate,urgent,active
nana abaga ko,shoulder infection,infection,Moderate,urgent,active
nana abaga akon,shoulder infection,infection,Moderate,urgent,active
nana tiyan ko,abdomen infection,infection,Moderate,urgent,active
nana tiyan akon,abdomen infection,infection,Moderate,urgent,active
nana likod ko,back infection,infection,Moderate,urgent,active
nana likod akon,back infection,infection,Moderate,urgent,active
nana kamot ko,hand infection,infection,Moderate,urgent,active
nana kamot akon,hand infection,infection,Moderate,urgent,active
nana tudlo ko,finger infection,infection,Moderate,urgent,active
nana tudlo akon,finger infection,infection,Moderate,urgent,active
nana tuhod ko,knee infection,infection,Moderate,urgent,active
nana tuhod akon,knee infection,infection,Moderate,urgent,active
nana itlog ko,infection with pus,infection,Moderate,urgent,active
nana itlog akon,infection with pus,infection,Moderate,urgent,active
nana bilat ko,vagina infection,infection,Moderate,urgent,active
nana bilat akon,vagina infection,infection,Moderate,urgent,active
nana bilad ko,vagina infection,infection,Moderate,urgent,active
nana bilad akon,vagina infection,infection,Moderate,urgent,active
nana lawas ko,body infection,infection,Moderate,urgent,active
nana lawas akon,body infection,infection,Moderate,urgent,active
nana bayag ko,scrotum infection,infection,Moderate,urgent,active
nana bayag akon,scrotum infection,infection,Moderate,urgent,active
nana kipay ko,vulva infection,infection,Moderate,urgent,active
nana kipay akon,vulva infection,infection,Moderate,urgent,active
nana mata ko,eye infection,infection,Moderate,urgent,active
nana mata akon,eye infection,infection,Moderate,urgent,active
nana baba ko,chin infection,infection,Moderate,urgent,active
nana baba akon,chin infection,infection,Moderate,urgent,active
nana dila ko,tongue infection,infection,Moderate,urgent,active
nana dila akon,tongue infection,infection,Moderate,urgent,active
nana liog ko,neck infection,infection,Moderate,urgent,active
nana liog akon,neck infection,infection,Moderate,urgent,active
nana siko ko,elbow infection,infection,Moderate,urgent,active
nana siko akon,elbow infection,infection,Moderate,urgent,active
nana tiil ko,foot infection,infection,Moderate,urgent,active
nana tiil akon,foot infection,infection,Moderate,urgent,active
nana lasi ko,wound site infection,infection,Moderate,urgent,active
nana lasi akon,wound site infection,infection,Moderate,urgent,active
nana kuko ko,nail infection,infection,Moderate,urgent,active
nana kuko akon,nail infection,infection,Moderate,urgent,active
nana hita ko,thigh infection,infection,Moderate,urgent,active
nana hita akon,thigh infection,infection,Moderate,urgent,active
nana titi ko,breast infection,infection,Moderate,urgent,active
nana titi akon,breast infection,infection,Moderate,urgent,active
nana ari ko,penis infection,infection,Moderate,urgent,active
nana ari akon,penis infection,infection,Moderate,urgent,active
nana ulo ko,head infection,infection,Moderate,urgent,active
nana ulo akon,head infection,infection,Moderate,urgent,active
may nana sa talukap mata ko,infection with pus,infection,Moderate,urgent,active
may nana sa talukap mata akon,infection with pus,infection,Moderate,urgent,active
may nana sa bukongbukong ko,infection with pus,infection,Moderate,urgent,active
may nana sa bukongbukong akon,infection with pus,infection,Moderate,urgent,active
may nana sa kilid mata ko,infection with pus,infection,Moderate,urgent,active
may nana sa kilid mata akon,infection with pus,infection,Moderate,urgent,active
may nana sa dalunggan ko,infection with pus,infection,Moderate,urgent,active
may nana sa dalunggan akon,infection with pus,infection,Moderate,urgent,active
may nana sa ngabil ko,infection with pus,infection,Moderate,urgent,active
may nana sa ngabil akon,infection with pus,infection,Moderate,urgent,active
may nana sa dughan ko,infection with pus,infection,Moderate,urgent,active
may nana sa dughan akon,infection with pus,infection,Moderate,urgent,active
may nana sa pisngi ko,infection with pus,infection,Moderate,urgent,active
may nana sa pisngi akon,infection with pus,infection,Moderate,urgent,active
may nana sa tungod ko,infection with pus,infection,Moderate,urgent,active
may nana sa tungod akon,infection with pus,infection,Moderate,urgent,active
may nana sa singit ko,infection with pus,infection,Moderate,urgent,active
may nana sa singit akon,infection with pus,infection,Moderate,urgent,active
may nana sa ilong ko,infection with pus,infection,Moderate,urgent,active
may nana sa ilong akon,infection with pus,infection,Moderate,urgent,active
may nana sa abaga ko,infection with pus,infection,Moderate,urgent,active
may nana sa abaga akon,infection with pus,infection,Moderate,urgent,active
may nana sa tiyan ko,infection with pus,infection,Moderate,urgent,active
may nana sa tiyan akon,infection with pus,infection,Moderate,urgent,active
may nana sa likod ko,infection with pus,infection,Moderate,urgent,active
may nana sa likod akon,infection with pus,infection,Moderate,urgent,active
may nana sa kamot ko,infection with pus,infection,Moderate,urgent,active
may nana sa kamot akon,infection with pus,infection,Moderate,urgent,active
may nana sa tudlo ko,infection with pus,infection,Moderate,urgent,active
may nana sa tudlo akon,infection with pus,infection,Moderate,urgent,active
may nana sa tuhod ko,infection with pus,infection,Moderate,urgent,active
may nana sa tuhod akon,infection with pus,infection,Moderate,urgent,active
may nana sa itlog ko,infection with pus,infection,Moderate,urgent,active
may nana sa itlog akon,infection with pus,infection,Moderate,urgent,active
may nana sa bilat ko,infection with pus,infection,Moderate,urgent,active
may nana sa bilat akon,infection with pus,infection,Moderate,urgent,active
may nana sa bilad ko,infection with pus,infection,Moderate,urgent,active
may nana sa bilad akon,infection with pus,infection,Moderate,urgent,active
may nana sa lawas ko,infection with pus,infection,Moderate,urgent,active
may nana sa lawas akon,infection with pus,infection,Moderate,urgent,active
may nana sa bayag ko,infection with pus,infection,Moderate,urgent,active
may nana sa bayag akon,infection with pus,infection,Moderate,urgent,active
may nana sa kipay ko,infection with pus,infection,Moderate,urgent,active
may nana sa kipay akon,infection with pus,infection,Moderate,urgent,active
may nana sa mata ko,infection with pus,infection,Moderate,urgent,active
may nana sa mata akon,infection with pus,infection,Moderate,urgent,active
may nana sa baba ko,infection with pus,infection,Moderate,urgent,active
may nana sa baba akon,infection with pus,infection,Moderate,urgent,active
may nana sa dila ko,infection with pus,infection,Moderate,urgent,active
may nana sa dila akon,infection with pus,infection,Moderate,urgent,active
may nana sa liog ko,infection with pus,infection,Moderate,urgent,active
may nana sa liog akon,infection with pus,infection,Moderate,urgent,active
may nana sa siko ko,infection with pus,infection,Moderate,urgent,active
may nana sa siko akon,infection with pus,infection,Moderate,urgent,active
may nana sa tiil ko,infection with pus,infection,Moderate,urgent,active
may nana sa tiil akon,infection with pus,infection,Moderate,urgent,active
may nana sa lasi ko,infection with pus,infection,Moderate,urgent,active
may nana sa lasi akon,infection with pus,infection,Moderate,urgent,active
may nana sa kuko ko,infection with pus,infection,Moderate,urgent,active
may nana sa kuko akon,infection with pus,infection,Moderate,urgent,active
may nana sa hita ko,infection with pus,infection,Moderate,urgent,active
may nana sa hita akon,infection with pus,infection,Moderate,urgent,active
may nana sa titi ko,infection with pus,infection,Moderate,urgent,active
may nana sa titi akon,infection with pus,infection,Moderate,urgent,active
may nana sa ari ko,infection with pus,infection,Moderate,urgent,active
may nana sa ari akon,infection with pus,infection,Moderate,urgent,active
may nana sa ulo ko,infection with pus,infection,Moderate,urgent,active
may nana sa ulo akon,infection with pus,infection,Moderate,urgent,active
nabali talukap mata ko,eyelid fracture,trauma,Severe,urgent,active
nabali talukap mata akon,eyelid fracture,trauma,Severe,urgent,active
nabali bukongbukong ko,ankle fracture,trauma,Moderate,urgent,active
nabali bukongbukong akon,ankle fracture,trauma,Moderate,urgent,active
nabali kilid mata ko,eyelid fracture,trauma,Severe,urgent,active
nabali kilid mata akon,eyelid fracture,trauma,Severe,urgent,active
nabali dalunggan ko,ear fracture,trauma,Severe,urgent,active
nabali dalunggan akon,ear fracture,trauma,Severe,urgent,active
nabali ngabil ko,lip fracture,trauma,Severe,urgent,active
nabali ngabil akon,lip fracture,trauma,Severe,urgent,active
nabali dughan ko,chest fracture,trauma,Severe,urgent,active
nabali dughan akon,chest fracture,trauma,Severe,urgent,active
nabali pisngi ko,cheek fracture,trauma,Severe,urgent,active
nabali pisngi akon,cheek fracture,trauma,Severe,urgent,active
nabali tungod ko,throat fracture,trauma,Severe,urgent,active
nabali tungod akon,throat fracture,trauma,Severe,urgent,active
nabali singit ko,groin fracture,trauma,Severe,urgent,active
nabali singit akon,groin fracture,trauma,Severe,urgent,active
nabali ilong ko,nose fracture,trauma,Severe,urgent,active
nabali ilong akon,nose fracture,trauma,Severe,urgent,active
nabali abaga ko,shoulder fracture,trauma,Severe,urgent,active
nabali abaga akon,shoulder fracture,trauma,Severe,urgent,active
nabali tiyan ko,abdomen fracture,trauma,Severe,urgent,active
nabali tiyan akon,abdomen fracture,trauma,Severe,urgent,active
nabali likod ko,back fracture,trauma,Severe,urgent,active
nabali likod akon,back fracture,trauma,Severe,urgent,active
nabali kamot ko,hand fracture,trauma,Moderate,urgent,active
nabali kamot akon,hand fracture,trauma,Moderate,urgent,active
nabali tudlo ko,finger fracture,trauma,Moderate,urgent,active
nabali tudlo akon,finger fracture,trauma,Moderate,urgent,active
nabali tuhod ko,knee fracture,trauma,Moderate,urgent,active
nabali tuhod akon,knee fracture,trauma,Moderate,urgent,active
nabali itlog ko,fracture,trauma,Severe,urgent,active
nabali itlog akon,fracture,trauma,Severe,urgent,active
nabali bilat ko,vagina fracture,trauma,Severe,urgent,active
nabali bilat akon,vagina fracture,trauma,Severe,urgent,active
nabali bilad ko,vagina fracture,trauma,Severe,urgent,active
nabali bilad akon,vagina fracture,trauma,Severe,urgent,active
nabali lawas ko,body fracture,trauma,Severe,urgent,active
nabali lawas akon,body fracture,trauma,Severe,urgent,active
nabali bayag ko,scrotum fracture,trauma,Severe,urgent,active
nabali bayag akon,scrotum fracture,trauma,Severe,urgent,active
nabali kipay ko,vulva fracture,trauma,Severe,urgent,active
nabali kipay akon,vulva fracture,trauma,Severe,urgent,active
nabali mata ko,eye fracture,trauma,Severe,urgent,active
nabali mata akon,eye fracture,trauma,Severe,urgent,active
nabali baba ko,chin fracture,trauma,Severe,urgent,active
nabali baba akon,chin fracture,trauma,Severe,urgent,active
nabali dila ko,tongue fracture,trauma,Severe,urgent,active
nabali dila akon,tongue fracture,trauma,Severe,urgent,active
nabali liog ko,neck fracture,trauma,Severe,urgent,active
nabali liog akon,neck fracture,trauma,Severe,urgent,active
nabali siko ko,elbow fracture,trauma,Severe,urgent,active
nabali siko akon,elbow fracture,trauma,Severe,urgent,active
nabali tiil ko,foot fracture,trauma,Severe,urgent,active
nabali tiil akon,foot fracture,trauma,Severe,urgent,active
nabali lasi ko,wound site fracture,trauma,Severe,urgent,active
nabali lasi akon,wound site fracture,trauma,Severe,urgent,active
nabali kuko ko,nail fracture,trauma,Severe,urgent,active
nabali kuko akon,nail fracture,trauma,Severe,urgent,active
nabali hita ko,thigh fracture,trauma,Severe,urgent,active
nabali hita akon,thigh fracture,trauma,Severe,urgent,active
nabali titi ko,breast fracture,trauma,Severe,urgent,active
nabali titi akon,breast fracture,trauma,Severe,urgent,active
nabali ari ko,penis fracture,trauma,Severe,urgent,active
nabali ari akon,penis fracture,trauma,Severe,urgent,active
nabali ulo ko,head fracture,trauma,Severe,urgent,active
nabali ulo akon,head fracture,trauma,Severe,urgent,active
nabali,fracture,trauma,Severe,urgent,active
naukas,fracture,trauma,Severe,urgent,active
nabali ko,fracture,trauma,Severe,urgent,active
nabali ang,fracture,trauma,Severe,urgent,active
naukas talukap mata ko,eyelid fracture,trauma,Severe,urgent,active
naukas talukap mata akon,eyelid fracture,trauma,Severe,urgent,active
naukas bukongbukong ko,ankle fracture,trauma,Moderate,urgent,active
naukas bukongbukong akon,ankle fracture,trauma,Moderate,urgent,active
naukas kilid mata ko,eyelid fracture,trauma,Severe,urgent,active
naukas kilid mata akon,eyelid fracture,trauma,Severe,urgent,active
naukas dalunggan ko,ear fracture,trauma,Severe,urgent,active
naukas dalunggan akon,ear fracture,trauma,Severe,urgent,active
naukas ngabil ko,lip fracture,trauma,Severe,urgent,active
naukas ngabil akon,lip fracture,trauma,Severe,urgent,active
naukas dughan ko,chest fracture,trauma,Severe,urgent,active
naukas dughan akon,chest fracture,trauma,Severe,urgent,active
naukas pisngi ko,cheek fracture,trauma,Severe,urgent,active
naukas pisngi akon,cheek fracture,trauma,Severe,urgent,active
naukas tungod ko,throat fracture,trauma,Severe,urgent,active
naukas tungod akon,throat fracture,trauma,Severe,urgent,active
naukas singit ko,groin fracture,trauma,Severe,urgent,active
naukas singit akon,groin fracture,trauma,Severe,urgent,active
naukas ilong ko,nose fracture,trauma,Severe,urgent,active
naukas ilong akon,nose fracture,trauma,Severe,urgent,active
naukas abaga ko,shoulder fracture,trauma,Severe,urgent,active
naukas abaga akon,shoulder fracture,trauma,Severe,urgent,active
naukas tiyan ko,abdomen fracture,trauma,Severe,urgent,active
naukas tiyan akon,abdomen fracture,trauma,Severe,urgent,active
naukas likod ko,back fracture,trauma,Severe,urgent,active
naukas likod akon,back fracture,trauma,Severe,urgent,active
naukas kamot ko,hand fracture,trauma,Moderate,urgent,active
naukas kamot akon,hand fracture,trauma,Moderate,urgent,active
naukas tudlo ko,finger fracture,trauma,Moderate,urgent,active
naukas tudlo akon,finger fracture,trauma,Moderate,urgent,active
naukas tuhod ko,knee fracture,trauma,Moderate,urgent,active
naukas tuhod akon,knee fracture,trauma,Moderate,urgent,active
naukas itlog ko,fracture,trauma,Severe,urgent,active
naukas itlog akon,fracture,trauma,Severe,urgent,active
naukas bilat ko,vagina fracture,trauma,Severe,urgent,active
naukas bilat akon,vagina fracture,trauma,Severe,urgent,active
naukas bilad ko,vagina fracture,trauma,Severe,urgent,active
naukas bilad akon,vagina fracture,trauma,Severe,urgent,active
naukas lawas ko,body fracture,trauma,Severe,urgent,active
naukas lawas akon,body fracture,trauma,Severe,urgent,active
naukas bayag ko,scrotum fracture,trauma,Severe,urgent,active
naukas bayag akon,scrotum fracture,trauma,Severe,urgent,active
naukas kipay ko,vulva fracture,trauma,Severe,urgent,active
naukas kipay akon,vulva fracture,trauma,Severe,urgent,active
naukas mata ko,eye fracture,trauma,Severe,urgent,active
naukas mata akon,eye fracture,trauma,Severe,urgent,active
naukas baba ko,chin fracture,trauma,Severe,urgent,active
naukas baba akon,chin fracture,trauma,Severe,urgent,active
naukas dila ko,tongue fracture,trauma,Severe,urgent,active
naukas dila akon,tongue fracture,trauma,Severe,urgent,active
naukas liog ko,neck fracture,trauma,Severe,urgent,active
naukas liog akon,neck fracture,trauma,Severe,urgent,active
naukas siko ko,elbow fracture,trauma,Severe,urgent,active
naukas siko akon,elbow fracture,trauma,Severe,urgent,active
naukas tiil ko,foot fracture,trauma,Severe,urgent,active
naukas tiil akon,foot fracture,trauma,Severe,urgent,active
naukas lasi ko,wound site fracture,trauma,Severe,urgent,active
naukas lasi akon,wound site fracture,trauma,Severe,urgent,active
naukas kuko ko,nail fracture,trauma,Severe,urgent,active
naukas kuko akon,nail fracture,trauma,Severe,urgent,active
naukas hita ko,thigh fracture,trauma,Severe,urgent,active
naukas hita akon,thigh fracture,trauma,Severe,urgent,active
naukas titi ko,breast fracture,trauma,Severe,urgent,active
naukas titi akon,breast fracture,trauma,Severe,urgent,active
naukas ari ko,penis fracture,trauma,Severe,urgent,active
naukas ari akon,penis fracture,trauma,Severe,urgent,active
naukas ulo ko,head fracture,trauma,Severe,urgent,active
naukas ulo akon,head fracture,trauma,Severe,urgent,active
nabali ko talukap mata ko,eyelid fracture,trauma,Severe,urgent,active
nabali ko talukap mata akon,eyelid fracture,trauma,Severe,urgent,active
nabali ko bukongbukong ko,ankle fracture,trauma,Moderate,urgent,active
nabali ko bukongbukong akon,ankle fracture,trauma,Moderate,urgent,active
nabali ko kilid mata ko,eyelid fracture,trauma,Severe,urgent,active
nabali ko kilid mata akon,eyelid fracture,trauma,Severe,urgent,active
nabali ko dalunggan ko,ear fracture,trauma,Severe,urgent,active
nabali ko dalunggan akon,ear fracture,trauma,Severe,urgent,active
nabali ko ngabil ko,lip fracture,trauma,Severe,urgent,active
nabali ko ngabil akon,lip fracture,trauma,Severe,urgent,active
nabali ko dughan ko,chest fracture,trauma,Severe,urgent,active
nabali ko dughan akon,chest fracture,trauma,Severe,urgent,active
nabali ko pisngi ko,cheek fracture,trauma,Severe,urgent,active
nabali ko pisngi akon,cheek fracture,trauma,Severe,urgent,active
nabali ko tungod ko,throat fracture,trauma,Severe,urgent,active
nabali ko tungod akon,throat fracture,trauma,Severe,urgent,active
nabali ko singit ko,groin fracture,trauma,Severe,urgent,active
nabali ko singit akon,groin fracture,trauma,Severe,urgent,active
nabali ko ilong ko,nose fracture,trauma,Severe,urgent,active
nabali ko ilong akon,nose fracture,trauma,Severe,urgent,active
nabali ko abaga ko,shoulder fracture,trauma,Severe,urgent,active
nabali ko abaga akon,shoulder fracture,trauma,Severe,urgent,active
nabali ko tiyan ko,abdomen fracture,trauma,Severe,urgent,active
nabali ko tiyan akon,abdomen fracture,trauma,Severe,urgent,active
nabali ko likod ko,back fracture,trauma,Severe,urgent,active
nabali ko likod akon,back fracture,trauma,Severe,urgent,active
nabali ko kamot ko,hand fracture,trauma,Moderate,urgent,active
nabali ko kamot akon,hand fracture,trauma,Moderate,urgent,active
nabali ko tudlo ko,finger fracture,trauma,Moderate,urgent,active
nabali ko tudlo akon,finger fracture,trauma,Moderate,urgent,active
nabali ko tuhod ko,knee fracture,trauma,Moderate,urgent,active
nabali ko tuhod akon,knee fracture,trauma,Moderate,urgent,active
nabali ko itlog ko,fracture,trauma,Severe,urgent,active
nabali ko itlog akon,fracture,trauma,Severe,urgent,active
nabali ko bilat ko,vagina fracture,trauma,Severe,urgent,active
nabali ko bilat akon,vagina fracture,trauma,Severe,urgent,active
nabali ko bilad ko,vagina fracture,trauma,Severe,urgent,active
nabali ko bilad akon,vagina fracture,trauma,Severe,urgent,active
nabali ko lawas ko,body fracture,trauma,Severe,urgent,active
nabali ko lawas akon,body fracture,trauma,Severe,urgent,active
nabali ko bayag ko,scrotum fracture,trauma,Severe,urgent,active
nabali ko bayag akon,scrotum fracture,trauma,Severe,urgent,active
nabali ko kipay ko,vulva fracture,trauma,Severe,urgent,active
nabali ko kipay akon,vulva fracture,trauma,Severe,urgent,active
nabali ko mata ko,eye fracture,trauma,Severe,urgent,active
nabali ko mata akon,eye fracture,trauma,Severe,urgent,active
nabali ko baba ko,chin fracture,trauma,Severe,urgent,active
nabali ko baba akon,chin fracture,trauma,Severe,urgent,active
nabali ko dila ko,tongue fracture,trauma,Severe,urgent,active
nabali ko dila akon,tongue fracture,trauma,Severe,urgent,active
nabali ko liog ko,neck fracture,trauma,Severe,urgent,active
nabali ko liog akon,neck fracture,trauma,Severe,urgent,active
nabali ko siko ko,elbow fracture,trauma,Severe,urgent,active
nabali ko siko akon,elbow fracture,trauma,Severe,urgent,active
nabali ko tiil ko,foot fracture,trauma,Severe,urgent,active
nabali ko tiil akon,foot fracture,trauma,Severe,urgent,active
nabali ko lasi ko,wound site fracture,trauma,Severe,urgent,active
nabali ko lasi akon,wound site fracture,trauma,Severe,urgent,active
nabali ko kuko ko,nail fracture,trauma,Severe,urgent,active
nabali ko kuko akon,nail fracture,trauma,Severe,urgent,active
nabali ko hita ko,thigh fracture,trauma,Severe,urgent,active
nabali ko hita akon,thigh fracture,trauma,Severe,urgent,active
nabali ko titi ko,breast fracture,trauma,Severe,urgent,active
nabali ko titi akon,breast fracture,trauma,Severe,urgent,active
nabali ko ari ko,penis fracture,trauma,Severe,urgent,active
nabali ko ari akon,penis fracture,trauma,Severe,urgent,active
nabali ko ulo ko,head fracture,trauma,Severe,urgent,active
nabali ko ulo akon,head fracture,trauma,Severe,urgent,active
nabali ang talukap mata ko,eyelid fracture,trauma,Severe,urgent,active
nabali ang talukap mata akon,eyelid fracture,trauma,Severe,urgent,active
nabali ang bukongbukong ko,ankle fracture,trauma,Moderate,urgent,active
nabali ang bukongbukong akon,ankle fracture,trauma,Moderate,urgent,active
