hiligaynon_term,english_term,medical_category,severity,triage_level,status
nagadugo akon ari,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ary,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon bilad,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon bilat,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo akon itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ari ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo ary ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo bilad ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilad ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo bilat ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagadugo gid akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo gid itlog ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlog ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagadugo itlug ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo acun itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo acun itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon ari,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon ary,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon bilad,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo akon bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo akon bilat,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo akon bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo akon itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ari ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo ary ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo bilad ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilad ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo bilat ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid acun itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid acun itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon ari,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon ary,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon bilad,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid akon bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid akon bilat,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid akon bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid akon itlog,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon itlug,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid akon itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ari ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko ako,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko akon,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko akon gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko akon subong,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko gid ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko ko,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid ary ko ko gid,penile bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid bilad ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilad ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko ako,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko akon,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko akon gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko akon subong,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko gid ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko ko,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid bilat ko ko gid,vaginal bleeding,gynecologic_symptom,Severe,urgent,active
nagdugo gid itlog acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlog ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo gid itlug ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlog ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug acun,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug acun gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug acun subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug gid ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko ako,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko akon,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko akon gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko akon subong,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko gid ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
